date,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-03,51.058353,0.0,0.733559,0.484119,5.407933,0.777907,0.0,0.0,186.747928,0.0,67.232866,0.175,12.564444,0.0,1.114002,0.0,0.0,114.883898,470.275472,18.254061,1.291941,26.336053,0.0,23.914232,25.656868,83.505253,1.99388,0.0,0.0,0.866066,38.654578,0.188064,0.0,0.0,269.989589,0.719263,0.433092,0.425126,2.521093,7.385,3.804582,0.04769,0.0,0.0,41.579188,2.710165,63.492543,3.612169,7.861912,18.708901,672.117931,0.0,0.652885,0.462,50.440848,0.0,0.0,0.0,118.264156,0.0,0.036842,0.731967,0.536667,193.845267,0.0,0.756732,257.087255,0.0,1.264305,77.364522,0.0,0.0,0.0,0.0,113.292877,392.118285,228.895198,0.0,60.48,0.0,0.466667,11.146448,0.0,0.0,0.0,0.272994,1.890045,1.804428,0.979006,0.0,240.63628,5.745234,4.145003,0.0,109.633725,0.613523,204.573019,3.102918,0.246791,2.604592,1.4565,2.694796,0.323077,2.888685,3.700654,4438.162751,0.0,0.0,0.00377,0.426171,0.485993,0.0,0.327156
2025-04,31.788643,0.0,0.04229,872.2,0.930173,0.407036,0.0,0.0,361.451199,0.0,318.690248,0.35,7.457346,0.0,1.006722,0.0,0.0,89.306618,629.562314,65.016531,1.239352,31.909844,0.0,32.100437,5.470496,41.778423,0.441009,0.0,0.0,0.337326,42.069461,0.216441,0.0,0.0,275.264964,0.649884,0.161802,0.164386,1.015976,2.926441,0.734977,0.085818,0.0,0.0,91.864217,0.540773,102.82468,3.41715,0.574286,31.210473,252.979761,0.0,0.228846,1.316,59.651747,0.0,0.0,0.0,1.245448,0.0,0.758717,0.168,0.0,205.793167,0.0,0.305893,230.967116,0.0,1.2705,15.051781,0.0,0.0,0.0,0.0,195.353616,408.261337,242.918234,0.0,22.534615,0.0,0.0,16.357737,0.0,0.0,0.0,0.0,0.500292,0.850999,0.373295,0.0,212.093218,9.529742,0.310402,0.0,431.803007,0.171111,306.626181,3.26487,0.015054,5.572799,2.483996,11.468911,0.405769,2.001031,25.953799,5210.665406,0.0,0.0,0.0,0.166969,0.573736,0.0,0.147698
2025-05,23.142134,0.0,0.259906,0.502564,1.622768,0.279712,0.0,0.0,143.057875,0.0,24.687489,0.014894,27.637109,0.0,0.091252,0.0,0.0,83.765229,365.810995,11.008211,0.562209,32.159875,0.0,14.247496,32.147871,46.191314,0.358972,0.0,0.0,0.620292,16.745251,0.313059,0.0,0.0,149.86495,0.094145,0.317085,0.311828,1.873706,0.035,0.52469,0.127047,0.0,0.0,74.889805,0.820773,147.543181,3.909449,23.215904,45.423966,396.634006,0.0,1.588462,3.15,3.017043,0.0,0.0,0.0,78.463226,0.0,1.3825,0.587136,0.0,191.794504,0.0,0.993892,235.572562,0.0,0.2926,95.82835,0.0,0.0,0.0,0.0,53.133322,486.953405,155.672154,0.0,22.830486,0.0,0.0,16.139926,0.0,0.0,0.0,0.048823,0.563218,7.659229,0.146322,0.0,191.191334,6.872865,0.124599,0.0,181.761176,1.310048,209.463259,1.149023,0.0,2.906107,0.809195,1.169828,0.438462,4.167094,12.510606,4287.489863,0.0,0.0,0.040215,0.096221,0.630877,0.0,0.114855
2025-06,45.455001,0.0,1.139049,36.45461,3.606994,0.135468,0.0,0.0,343.924889,0.0,80.030485,0.0,16.826387,0.0,0.947525,0.0,0.0,118.767533,516.162775,18.126833,1.060048,40.436587,0.0,27.695473,17.329379,24.319559,0.589115,0.0,0.0,0.127696,25.915685,0.0,0.0,0.0,189.191392,0.40982,0.063734,0.064956,0.393074,0.231757,1.472635,0.191852,0.0,0.0,70.336406,0.652185,80.95901,8.802483,18.180525,78.110564,432.38305,0.0,1.201952,0.574,14.890408,0.0,0.0,0.0,119.563011,0.0,0.21,0.8837,0.085556,168.266822,0.0,0.029694,191.83532,0.0,1.155733,48.966885,0.0,0.0,0.0,0.0,41.39849,262.542907,199.206262,0.0,64.211538,0.0,33.6,20.820467,0.0,0.0,0.0,0.222008,0.203516,0.236562,0.280005,0.0,193.633457,59.11757,0.082561,0.0,210.612157,0.239374,114.430381,4.018385,7.0,8.504528,3.44998,1.183226,0.215385,3.9561,3.6208,5736.398632,0.0,0.0,0.006284,1.959537,0.273691,0.0,0.060666
2025-07,56.095513,0.0,0.009696,9.087589,2.444996,0.402213,0.0,0.0,349.22251,0.0,791.253183,0.0,65.131963,0.0,0.388547,0.0,0.0,104.097354,485.4634,4.146202,2.150778,38.05484,0.0,144.770935,26.599391,55.039498,1.752045,0.0,0.0,0.819326,45.978022,0.294,0.0,0.0,103.487454,0.096052,0.409828,0.406351,2.438128,0.0,12.633551,0.062222,0.0,0.0,40.755601,1.477576,79.66186,4.231585,0.0,22.156649,259.258076,0.0,0.457692,3.15,1.120293,0.0,0.0,0.0,849.706918,0.0,0.018421,0.526551,0.487667,193.366026,0.0,0.875989,277.92314,0.0,0.1232,57.157132,0.0,0.0,0.0,0.0,188.543444,345.385888,154.803574,0.0,24.133846,0.0,0.0,24.795891,0.0,0.0,0.0,0.007883,0.326283,0.269201,0.252348,0.0,184.469095,6.328272,0.130422,0.0,261.582222,0.450435,85.694461,4.842754,0.933333,1.385944,8.02463,1.063044,0.132692,2.236912,2.738095,8382.824377,0.0,0.0,0.052783,0.2154,1.50475,0.0,0.051791
2025-08,25.020715,0.0,0.402569,173.133333,2.175743,7.045992,0.0,0.0,157.523566,0.0,99.516001,0.111702,38.814642,0.0,1.047707,0.0,0.0,111.91105,541.068546,15.911466,1.381269,32.578554,0.0,16.50785,49.623751,28.131739,2.961708,0.0,0.0,0.547586,17.018288,0.0175,0.0,0.0,231.901957,0.407153,0.273651,0.271057,1.628812,0.0,0.356804,0.01037,0.0,0.0,74.338893,2.525413,64.455337,5.139488,13.204828,29.459242,979.645785,0.0,0.580682,1.68,7.756571,0.0,0.0,0.0,10554.860681,0.0,0.25114,0.304184,0.330556,245.8732,0.0,0.481075,191.207847,0.0,0.056467,24.855566,0.0,0.0,0.0,0.0,226.014276,372.669614,156.983369,0.0,33.196154,0.0,0.0,14.150138,0.0,0.0,0.0,0.086457,0.697298,0.213561,0.342219,0.0,158.169895,21.055477,0.158301,0.0,147.14,0.207633,135.405736,9.337755,0.073482,4.364708,8.375786,0.718886,0.023077,1.925235,9.677922,5506.821158,0.0,0.0,0.270197,0.115937,0.601051,0.0,0.095316
2025-09,87.893191,0.0,1.166498,2.45,7.169705,3.136285,0.0,0.0,396.725924,0.0,86.562903,0.02234,28.846374,0.0,1.596492,0.0,0.0,87.002116,404.069981,12.687122,3.814137,42.368958,0.0,34.54973,116.111454,22.514324,2.176982,0.0,0.0,0.794916,17.76356,0.0,0.0,0.0,589.98813,0.433472,0.397435,0.394272,2.364399,0.14,6.552049,5.382135,0.0,0.0,67.599113,2.183685,85.622882,3.773237,32.585525,24.785224,627.935659,0.0,0.383654,0.0,4.640408,0.0,0.0,0.0,3421.868459,0.0,0.079825,0.033517,0.027222,364.687569,0.0,0.983893,180.314885,0.0,0.094967,24.084079,0.0,0.0,0.0,0.0,166.299993,430.204332,119.934417,0.0,91.107692,0.0,0.358974,14.869932,0.0,0.0,0.0,0.086712,1.573669,1.016113,1.110924,0.0,138.121866,11.106414,1.236176,0.0,201.956863,0.278647,102.096191,16.736382,0.045161,2.81991,0.0,0.444366,0.111538,2.022782,8.833014,11071.743443,0.0,0.0,0.036207,0.168902,0.209744,0.0,0.415721
2025-10,22.952247,0.0,0.000889,2.771527,7.697424,0.980884,0.0,0.0,759.274274,0.0,102.301613,0.525,39.047947,0.0,1.983658,0.0,0.0,104.448069,367.488576,13.711636,3.700264,42.833262,0.0,23.44346,93.368951,35.585123,2.516149,0.0,0.0,0.550418,45.968138,0.07,0.0,0.0,288.771809,1.809464,0.276145,0.273651,1.635707,0.0,2.261875,1.001212,0.0,0.0,37.52807,1.525905,74.645004,2.823164,26.417143,25.479087,536.997916,0.0,0.2625,0.476,2.989588,0.0,0.0,0.0,181.212688,0.0,0.046436,0.3752,0.765333,366.102834,0.0,0.380878,187.790848,0.0,1.130433,76.097147,0.0,0.0,0.0,0.0,254.496998,585.954762,246.870597,0.0,21.807692,0.0,0.0,19.707719,0.0,0.0,0.0,0.410545,1.076044,0.758793,0.324102,0.0,69.895703,15.638143,0.35577,0.0,175.029281,0.42,87.51697,9.940271,0.0,3.253306,6.076636,0.868354,0.075,1.757655,1.178607,5718.801207,0.0,0.0,0.062837,0.200891,0.063946,0.0,0.264108
2025-11,67.91835,0.0,0.01625,0.816667,10.036641,0.126953,0.0,0.0,1248.06559,0.0,130.101867,0.7,31.966377,0.0,2.616306,0.0,0.0,80.223872,342.423694,5.92723,4.62077,33.426986,0.0,21.394336,90.798043,29.294051,4.074759,0.0,0.0,0.076121,39.726352,0.1855,0.0,0.0,172.029109,0.185821,0.045715,0.037758,0.231624,0.0,0.679228,0.255097,0.0,0.0,27.459382,5.598066,67.758331,1.605097,7.944286,23.621002,703.977967,0.0,0.160927,19.362,3.074535,0.0,0.0,0.0,83.445018,0.0,1.567478,0.474833,0.07,419.598031,0.0,0.962727,189.060713,0.0,1.794429,29.050822,0.0,0.0,0.0,0.0,133.479615,575.406069,113.155084,0.0,29.319231,0.0,0.7,19.634273,0.0,0.0,0.0,0.043722,0.556685,0.103567,0.055176,0.0,102.650854,10.044468,0.009436,0.0,356.790458,0.755249,94.161177,4.782362,0.339691,3.465456,2.457,1.094033,0.036538,0.954079,12.366234,4637.248833,0.0,0.0,0.0,0.151859,0.148356,0.0,0.146154
2025-12,48.194274,0.0,0.005833,2.791515,10.036798,0.409549,0.0,0.0,1045.311264,0.0,142.290783,0.0,19.320893,0.0,2.707388,0.0,0.0,88.25888,333.629672,3.558734,4.458155,29.998182,0.0,56.196736,117.078976,44.384931,5.780073,0.0,0.0,15.307549,32.640284,0.045743,0.0,0.0,142.011208,0.279,7.638011,0.13985,0.791474,0.040904,0.243771,0.254074,0.0,0.0,73.942235,8.61128,59.538795,0.557734,11.614006,25.181208,231.032338,0.0,1.117308,18.48,6.440333,0.0,0.0,0.0,2588.352366,0.0,0.859265,0.436333,0.812778,392.141537,0.0,1.39868,197.000887,0.0,0.290033,96.415806,0.0,0.0,0.0,0.0,121.76694,1394.023973,128.75391,0.0,51.445749,0.0,1.507692,25.704187,0.0,0.0,0.0,0.245456,0.378662,0.263233,0.167407,0.0,168.534163,3.554788,0.096649,0.0,52.893464,0.332077,67.659239,3.6734,0.0,1.718117,4.234104,0.71738,0.307692,2.32478,0.383333,3855.663636,0.0,0.0,0.102701,0.102382,0.005116,0.0,1.890547
