date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland,Denmark,Kosovo
2024-12,0.000000,61.189423,0.000000,0.000000,1823.141250,11.186912,0.513192,1.595306,0.000000,1846.167660,0.000000,124.382799,7.758944,13.205263,0.000000,1.916393,1.939736,0.000000,229.801029,732.092019,646.690198,0.000000,84.921966,1.916393,51.203371,69.573919,162.614959,1.708571,72.819321,0.000000,1.992147,58.450323,2.389189,0.000000,0.894206,407.267391,2.021550,1.070996,3.503171,2.884709,6.117111,10.253341,5.722664,0.000000,0.000000,150.744165,11.035542,112.469368,33.595502,35.478177,73.217375,3003.581924,0.000000,0.108333,1.650000,6.042723,0.000000,0.000000,0.000000,1546.031969,0.000000,0.135652,0.693333,0.659896,355.095505,0.000000,9.662464,831.714842,0.000000,0.266047,64.841016,0.227419,0.227419,0.000000,0.000000,283.401389,777.509441,346.690314,0.000000,153.863014,0.000000,2.378404,35.778122,0.000000,0.000000,0.000000,1.560000,3.010570,8.857333,19.737516,0.000000,407.659389,4.487457,1.334792,0.782165,1498.430849,0.794967,958.574016,5.118750,7.421596,6.587954,22.576612,0.000000,0.139785,12.155373,21.389051,9327.852473,0.000000,2.257705,1.607214,0.000000,5.699578,0.000000,0.809483,0.672019,2.550511
2025-01,1.300000,206.578684,0.000000,1.300000,0.145213,1.329632,2.301918,0.248322,0.000000,88.042373,0.000000,592.012730,0.953142,15.783364,0.000000,1.184904,0.238285,0.000000,243.524509,594.806193,295.088103,0.000000,127.616018,1.184904,79.651469,92.545210,128.276209,2.143818,10.304976,0.000000,0.489373,64.446378,2.966532,0.000000,0.304214,609.562228,1.949775,0.306360,0.801108,1.667678,3.370071,7.468338,16.917212,0.000000,0.000000,110.185758,19.626862,145.999502,18.048294,52.217572,73.023698,4825.364027,0.000000,0.758333,0.000000,35.020215,0.000000,0.000000,0.000000,7033.052754,0.000000,0.143448,9.316667,0.101314,353.322135,0.000000,2.398750,928.789024,0.000000,0.199535,199.115950,0.163079,0.163079,0.000000,0.000000,264.853704,982.976095,297.167357,0.000000,282.002055,0.000000,8.927226,30.954880,0.000000,0.000000,0.000000,0.000000,2.583771,0.290333,7.365166,0.000000,273.142689,4.168856,0.254610,0.161580,1362.913723,0.191690,515.751678,1.560000,10.660407,2.269709,85.029289,0.000000,0.496857,3.753968,132.500979,8440.070300,0.000000,0.753983,64.570274,0.000000,3.593646,0.000000,0.211773,0.131211,0.524844
2025-02,2.600000,66.084263,0.000000,1.588889,76.125000,2.235676,3.069823,1.446952,0.000000,131.644221,0.000000,45.848194,0.523804,8.633108,0.000000,0.615945,0.130951,0.000000,313.651431,1561.547437,63.052856,0.000000,93.355018,0.615945,50.525898,44.910729,132.172928,0.934309,18.302507,0.000000,0.550607,31.323116,7.127413,0.000000,0.481660,341.910598,3.904498,0.499095,0.818165,4.247137,4.807050,1.919748,11.543281,0.000000,0.000000,78.319376,0.868356,100.532904,21.778872,69.172979,53.020344,1613.593992,0.000000,0.000000,4.560000,67.457757,0.000000,0.000000,0.000000,2581.396180,0.000000,0.000000,0.000000,0.135152,333.447178,0.000000,4.708040,770.530379,0.000000,0.000000,114.293752,0.196370,0.196370,0.000000,0.000000,204.444213,671.440382,353.058844,0.000000,31.253425,0.000000,0.100645,36.859543,0.000000,0.000000,0.000000,0.650000,1.781186,1.625000,4.896021,0.000000,298.692159,9.951259,0.308858,0.148456,1016.381471,0.227667,494.236489,0.792188,9.309546,3.745571,55.989522,0.000000,0.027957,9.970684,65.293557,7524.714730,0.000000,0.151039,2.783333,0.000000,1.461527,0.000000,0.184404,0.275749,1.240563
2025-03,3.900000,46.745650,0.000000,1.950000,18.768750,3.924090,2.169563,0.725634,0.000000,1098.912420,0.000000,148.149807,4.362580,17.672378,0.000000,1.054279,1.090645,0.000000,420.788152,673.181001,9.608397,0.000000,160.093665,1.054279,34.273358,27.508846,185.011558,1.568719,25.963671,0.000000,0.435486,72.282256,18.794645,0.000000,0.539038,531.756522,1.304169,0.445739,0.509268,1.230663,2.105797,6.505611,19.089534,0.000000,0.000000,152.285412,22.526575,148.487658,9.315750,83.437767,53.628304,3220.251831,0.000000,0.286481,0.700000,100.992523,0.000000,0.000000,0.000000,3167.006204,0.000000,1.686609,0.000000,0.228686,309.390843,0.000000,1.755572,838.055520,0.000000,0.000000,42.115912,0.214345,0.214345,0.000000,0.000000,385.646991,944.210864,251.309942,0.000000,52.650000,0.000000,3.220645,82.866045,0.000000,0.000000,0.000000,0.130000,2.834242,0.355333,4.150833,0.000000,841.570686,4.995159,0.463883,0.115877,971.485684,0.131408,372.333911,0.780000,9.032864,8.467539,21.195609,0.000000,0.316846,6.797878,12.640298,8049.123914,0.000000,0.359617,0.000000,0.000000,4.127297,0.000000,0.075927,0.126315,0.503885
2025-04,5.200000,50.882020,0.000000,0.650000,362.814096,4.530862,0.993163,0.811585,0.000000,839.058181,0.000000,1469.470197,3.105904,36.838954,0.000000,1.184175,0.776476,0.000000,351.632594,823.900831,18.705799,0.000000,135.234664,1.184175,91.482976,37.841736,156.423536,3.421471,34.430234,0.000000,3.653650,86.423404,10.661004,0.000000,1.471788,567.028442,2.278841,2.562289,1.126212,3.179318,3.793672,7.232442,2.819153,0.000000,0.000000,85.855234,124.919897,96.350360,12.781766,47.510425,86.130986,638.762090,0.000000,0.000000,4.500000,50.780210,0.000000,0.000000,0.000000,1009.252829,0.000000,0.165043,0.722222,0.224630,392.714883,0.000000,6.875884,810.337637,0.000000,0.000000,49.979947,0.556065,0.556065,0.000000,0.000000,403.452778,710.038668,440.396399,0.000000,3.606164,0.000000,2.348211,68.888232,0.000000,0.000000,0.000000,0.520000,3.405849,0.052000,1.073559,0.000000,538.023367,7.963777,0.235525,3.752633,1737.712641,0.580276,488.156901,0.780000,2.018153,11.740895,61.884260,0.000000,0.488208,4.767280,5.734972,8776.822994,0.000000,0.644667,0.397761,0.000000,1.115411,0.000000,3.851642,0.120867,0.483468
2025-05,6.500000,50.423163,0.000000,0.650000,5.336569,4.935307,0.334026,1.518065,0.000000,884.179318,0.000000,185.453079,4.905801,39.989359,0.000000,1.482364,1.226450,0.000000,392.324492,1951.051251,186.998068,0.000000,137.067788,1.482364,20.795666,25.079483,107.491824,4.058024,40.476451,0.000000,0.273931,42.688611,3.031660,0.000000,1.117690,713.303170,1.941054,0.386074,0.864750,2.160110,3.398933,4.434772,2.644569,0.000000,0.000000,128.631410,57.535509,128.829595,11.010690,56.097555,77.697157,3441.886410,0.000000,0.000000,10.420000,53.692178,0.000000,0.000000,0.000000,513.978878,0.000000,0.755793,0.000000,0.516254,320.350103,0.000000,1.867700,1120.687080,0.000000,6.673333,93.607601,1.757585,1.757585,0.000000,0.000000,408.954861,1178.781022,509.813189,0.000000,57.217808,0.000000,0.000000,41.041146,0.000000,0.000000,0.000000,0.130000,2.688502,1.837333,4.200458,0.000000,1587.340986,7.222898,0.510094,0.121360,991.063336,1.002655,371.903115,27.300000,2.172770,11.950849,39.309075,0.000000,0.465173,13.132981,19.570909,7250.087810,0.000000,0.899623,0.650000,0.000000,1.999866,0.000000,0.212252,0.273086,1.093721
2025-06,7.800000,68.365761,0.000000,5.200000,3.428011,13.493979,1.511561,3.869480,0.000000,2619.164294,0.000000,161.078502,6.863733,20.040398,0.000000,2.095888,1.715933,0.000000,373.270714,990.591518,467.585823,0.000000,154.438500,2.095888,23.360397,22.269635,124.116829,5.927267,40.235618,0.000000,0.259347,66.599091,4.085714,0.000000,0.663802,521.382428,2.279074,0.588215,0.168731,6.606782,1.601732,3.350372,0.651916,0.000000,0.000000,135.026313,1.209865,284.462673,13.317432,101.617301,70.125693,1855.394924,0.000000,0.000000,0.300000,58.637398,0.000000,0.000000,0.000000,1084.072539,0.000000,0.000000,0.000000,0.562321,410.520433,0.000000,0.702600,899.270946,0.000000,1.906667,38.155621,1.701838,1.701838,0.000000,0.000000,340.446528,1130.306256,485.870360,0.000000,0.000000,0.000000,1.610323,60.781377,0.000000,0.000000,0.000000,0.390000,3.082342,0.663000,5.929794,0.000000,296.746571,4.365167,7.927375,0.556115,930.835995,0.573337,737.735937,0.780000,2.910250,9.228643,56.207985,0.000000,0.152210,6.005149,13.953333,8217.570096,0.000000,12.077011,0.407463,0.000000,5.412992,0.000000,0.553873,4.110637,16.441172
2025-07,9.100000,91.095230,0.000000,0.650000,4.068750,14.695948,0.637531,4.092134,0.000000,3085.416050,0.000000,189.988710,13.940815,65.887728,0.000000,3.355870,3.485204,0.000000,260.779375,1336.343781,353.320317,0.000000,337.408288,3.355870,91.769038,25.799628,111.201635,4.861137,107.636289,0.000000,1.272455,36.627826,4.457143,0.000000,0.499055,382.369565,2.144465,0.659585,2.510611,1.652335,0.475039,1.254546,1.872940,0.000000,0.000000,155.245470,1.743009,173.882457,10.523490,85.212656,51.914436,1765.886626,0.000000,0.000000,0.750000,49.350066,0.000000,0.000000,0.000000,0.000000,0.000000,0.194435,0.520000,0.134164,363.733060,0.000000,2.895944,954.411852,0.000000,0.000000,35.723016,0.653417,0.653417,0.000000,0.000000,209.296065,746.270258,535.416959,0.000000,3.606164,0.000000,0.000000,63.639294,0.000000,0.000000,0.000000,0.780000,4.001023,0.970667,8.020432,0.000000,387.932360,6.473600,0.684279,0.404161,924.859103,0.322135,666.026791,1.560000,6.974022,5.005244,32.762533,0.000000,2.341629,2.967446,3.986667,7367.872101,0.000000,1.015511,0.000000,0.000000,2.269816,0.000000,0.324823,0.343627,1.374506
2025-08,10.400000,76.658818,0.000000,1.300000,5.832273,16.455048,1.225182,6.055911,0.000000,3514.873044,0.000000,241.139516,20.637739,70.596586,0.000000,5.305617,5.159435,0.000000,280.091578,1759.911189,210.459128,0.000000,133.026368,5.305617,54.437649,147.970182,119.053456,6.799273,161.776820,0.000000,1.563904,52.789957,4.607123,0.000000,0.713704,594.001087,2.740001,0.703508,0.825533,1.046687,1.736675,0.761722,0.247586,0.000000,0.000000,293.657881,5.009979,94.744047,9.631077,54.044486,41.192031,1562.655550,0.000000,0.000000,21.600000,74.877639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072222,0.876048,325.122441,0.000000,1.987151,1023.279647,0.000000,2.860000,71.562971,1.371920,1.371920,0.000000,0.000000,253.557639,673.082878,358.459632,0.000000,4.808219,0.000000,0.603871,102.253971,0.000000,0.000000,0.000000,0.130000,3.850015,0.260000,8.430507,0.000000,689.563532,4.531045,0.341110,0.105028,911.799685,0.213162,448.896103,2.242500,3.100469,4.541361,43.609682,0.000000,0.027957,8.712681,36.967273,8352.953747,0.000000,0.337721,2.275000,0.000000,1.582685,0.000000,0.144949,0.176933,0.709108
2025-09,11.700000,112.649928,0.000000,7.150000,3.428011,16.761225,0.559422,4.783808,0.000000,3509.148898,0.000000,241.298929,18.136332,12.327263,0.000000,4.200136,4.534083,0.000000,321.056598,1225.519877,63.074603,0.000000,198.323187,4.200136,44.708201,11.178099,135.693096,12.245352,148.266779,0.000000,27.710891,155.743913,14.756757,0.000000,12.900071,340.873188,4.396904,0.072248,1.320293,80.175424,3.581022,0.384277,8.637292,0.000000,0.000000,101.971636,3.768763,151.438437,21.790325,40.017755,71.296138,3057.702225,0.000000,0.000000,26.930000,32.635051,0.000000,0.000000,0.000000,165.904575,0.000000,0.000000,0.000000,1.928623,337.910249,0.000000,2.746508,799.849938,0.000000,0.000000,52.466456,1.639892,1.639892,0.000000,0.000000,273.942593,686.618766,445.803019,0.000000,0.000000,0.000000,1.560000,87.513061,0.000000,0.000000,0.000000,0.130000,3.006745,0.398667,4.282258,0.000000,309.620167,6.098643,0.803129,0.088457,936.732828,2.286112,502.973947,0.390000,1.049765,5.621312,5.781798,0.000000,0.385185,13.017738,2.390676,8848.244183,0.000000,1.205142,0.727612,0.000000,6.125347,0.000000,0.104961,0.415614,1.662457
