date,Unnamed: 0,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia and Herz.,Botswana,Brazil,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Italy,Jamaica,Jordan,Kenya,Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,Malaysia,Mali,Malta,Mauritania,Mexico,Moldova,Morocco,Mozambique,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Qatar,Romania,Rwanda,Saudi Arabia,Senegal,Sierra Leone,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Zambia,Ireland
2025-02,0.000000,58.883811,0.000000,0.772163,872.684119,0.697206,0.514063,0.000000,0.000000,206.139902,0.000000,68.140616,1.112881,15.933497,0.000000,1.405797,0.000000,0.000000,91.869019,465.917299,8.134153,1.528884,25.521043,0.000000,25.786825,26.510955,146.771548,0.301717,0.000000,0.000000,0.849028,60.215308,0.105641,0.000000,0.000000,270.265959,0.630630,0.420712,0.419756,1.246284,1.345286,3.804582,0.047690,0.000000,0.000000,164.123731,0.000000,63.492543,5.706481,6.186912,31.969756,2305.289632,0.000000,0.522308,1.666000,49.312963,0.000000,0.000000,0.000000,146.340143,0.000000,0.000000,0.492800,0.186667,210.386350,0.000000,0.756828,399.504312,0.000000,0.372989,82.789500,0.000000,0.000000,0.000000,0.000000,46.830084,708.542525,211.466874,0.000000,22.534615,0.000000,3.325000,19.575474,0.000000,0.000000,0.000000,0.027027,3.073562,2.328093,1.059670,0.000000,78.347975,1.117908,0.761682,0.000000,360.666783,1.225000,2809.852073,0.000000,0.015135,1.579508,5.534166,2.916167,0.323077,1.256296,3.624242,4236.562751,0.000000,0.000000,0.003770,0.433552,0.753019,0.000000,0.583636
2025-03,0.700000,32.616867,0.000000,0.113958,0.000000,4.920853,1.272209,0.000000,0.000000,218.499348,0.000000,31.477419,1.787847,10.271385,0.000000,0.892242,0.000000,0.000000,122.982153,638.278661,14.747395,3.544287,30.812555,0.000000,32.919696,29.475820,105.362567,0.751568,0.000000,0.000000,0.496256,37.337142,0.543492,0.000000,0.000000,873.854856,0.596252,0.247099,0.250595,2.429284,6.153846,0.734977,0.085818,0.000000,0.000000,163.952665,3.641202,102.824680,13.745229,16.606429,18.220296,2056.540584,0.000000,0.229744,5.460000,58.457517,0.000000,0.000000,0.000000,1.556810,0.000000,0.597333,0.202136,0.000000,197.330545,0.000000,3.059618,409.307933,0.000000,3.511464,24.046008,0.000000,0.000000,0.000000,0.000000,220.042688,612.696619,235.417436,0.000000,67.991538,0.000000,0.000000,15.440118,0.000000,0.000000,0.000000,0.250000,0.461175,0.764446,0.242686,0.000000,65.735942,3.239257,0.358349,0.000000,877.007058,0.109242,284.573068,0.000000,0.070000,4.889409,1.200074,1.349772,0.405769,1.445592,28.001640,4807.465406,0.000000,0.000000,0.000000,0.466410,0.931279,0.000000,0.123311
2025-04,1.400000,18.786354,0.000000,0.201548,36.435897,2.154449,0.673016,0.000000,0.000000,147.385429,0.000000,310.735056,1.259516,43.184559,0.000000,0.141359,0.000000,0.000000,108.974303,339.661956,50.910816,1.397845,29.320745,0.000000,11.028978,15.420688,205.956211,0.157718,0.000000,0.000000,0.305380,35.362285,0.941230,0.000000,0.000000,439.384292,1.598299,0.144916,0.146013,1.062774,0.964103,0.524690,0.127047,0.000000,0.000000,101.743303,0.252361,147.543181,5.183814,16.515904,25.643038,1770.085423,0.000000,1.270769,0.000000,3.282427,0.000000,0.000000,0.000000,99.569084,0.000000,0.046667,0.645700,0.000000,198.958404,0.000000,0.475976,438.420962,0.000000,2.753992,91.916397,0.000000,0.000000,0.000000,0.000000,281.444071,546.593222,187.440239,0.000000,68.190486,0.000000,4.200000,24.040393,0.000000,0.000000,0.000000,0.166667,0.238710,0.316834,0.282254,0.000000,89.481780,0.270780,0.167357,0.000000,22.655094,0.106061,189.950534,0.000000,0.204731,3.095937,1.834417,0.561648,0.438462,0.615868,18.424892,5093.889863,0.000000,0.000000,0.040215,0.164146,1.069886,0.000000,0.041839
2025-05,2.100000,40.507654,0.000000,1.209375,9.504610,1.143034,2.617141,0.000000,0.000000,234.863454,0.000000,79.858811,1.187872,27.310616,0.000000,0.810361,0.000000,0.000000,92.463309,537.953640,9.517735,0.700392,36.359125,0.000000,19.034732,36.801201,122.894299,0.831719,0.000000,0.000000,0.306359,46.801709,0.868361,0.000000,0.000000,472.856582,0.574211,0.157010,0.153792,0.855110,2.939013,1.472635,0.191852,0.000000,0.000000,26.212072,0.336000,80.959010,16.204034,8.848382,22.475007,4669.426148,0.000000,0.961562,3.507000,16.549062,0.000000,0.000000,0.000000,149.453763,0.000000,0.000000,0.582318,0.449556,178.174388,0.000000,1.083871,425.354878,0.000000,0.242123,56.970302,0.000000,0.000000,0.000000,0.000000,31.181244,503.089357,194.573416,0.000000,31.693846,0.000000,0.700000,36.110770,0.000000,0.000000,0.000000,0.000000,0.637304,7.759846,0.328657,0.000000,156.531380,0.428325,0.197741,0.000000,81.085404,0.177841,186.480367,0.000000,0.000000,6.150630,2.110434,0.781520,0.215385,5.738327,8.862661,5534.798632,0.000000,0.000000,0.006284,0.583777,0.848475,0.000000,0.127615
2025-06,2.800000,49.322710,0.000000,0.212254,173.237589,4.526534,0.097917,0.000000,0.000000,236.608456,0.000000,57.366633,1.366179,126.101456,0.000000,1.686328,0.000000,0.000000,111.813629,489.821573,19.571119,2.032656,35.775125,0.000000,151.734638,103.045210,123.181443,0.487884,0.000000,0.000000,0.731008,38.912578,0.000000,0.000000,0.000000,481.438797,0.922828,0.364440,0.363298,1.034178,1.100000,12.633551,0.062222,0.000000,0.000000,58.797568,1.482353,79.661860,15.449940,24.646429,20.991167,4589.270744,0.000000,0.366154,0.280000,1.252986,0.000000,0.000000,0.000000,1062.133647,0.000000,0.000000,0.821250,0.000000,181.987582,0.000000,0.735000,443.945496,0.000000,1.890542,52.254369,0.000000,0.000000,0.000000,0.000000,67.672288,389.379368,143.993601,0.000000,33.196154,0.000000,0.000000,20.404934,0.000000,0.000000,0.000000,0.000000,0.444593,0.203789,0.328326,0.000000,59.617620,2.823443,0.144472,0.000000,139.735940,0.434553,374.465511,0.000000,0.000000,5.334419,2.384179,0.780233,0.132692,-0.047407,0.781949,7173.224377,0.000000,0.000000,0.088990,0.691822,2.446130,0.000000,0.112996
2025-07,3.500000,36.542534,0.000000,0.285869,2.457424,8.022653,0.122961,0.000000,0.000000,87.167542,0.000000,823.073952,1.263047,51.266883,0.000000,2.771182,0.000000,0.000000,124.406116,514.919508,8.418583,1.351210,32.339430,0.000000,9.134516,98.232802,75.500856,0.462556,0.000000,0.000000,0.800818,25.674757,0.033939,0.000000,0.000000,797.065772,0.899610,0.397352,0.397764,2.369988,0.000000,0.356804,0.010370,0.000000,0.000000,17.516718,0.180258,64.455337,7.711430,36.176256,19.978213,1537.110548,0.000000,0.464545,4.830000,7.424841,0.000000,0.000000,0.000000,13193.575851,0.000000,0.636533,0.103517,0.497778,221.196490,0.000000,0.046667,402.618495,0.000000,1.572928,27.093632,0.000000,0.000000,0.000000,0.000000,27.075968,870.260790,153.894806,0.000000,94.887692,0.000000,2.450000,32.581530,0.000000,0.000000,0.000000,0.326531,0.872950,0.422534,0.273402,0.000000,0.377354,1.433987,0.185605,0.000000,132.771104,0.537712,291.933138,0.000000,8.415135,1.555216,1.637672,0.634320,0.023077,0.912542,9.020779,6918.021158,0.000000,0.000000,0.270197,1.324243,1.506223,0.000000,0.111204
2025-08,4.200000,91.254965,0.000000,0.007203,1.633333,9.800657,0.307841,0.000000,0.000000,589.136310,0.000000,99.601838,3.017132,42.146365,0.000000,2.981552,0.000000,0.000000,118.271781,343.055558,30.425275,1.560851,37.923195,0.000000,40.284545,138.997545,80.546673,1.540774,0.000000,0.000000,0.099866,21.075095,0.342788,0.000000,0.000000,452.274218,0.726820,0.049279,0.048798,0.547454,7.710106,6.552049,0.418499,0.000000,0.000000,43.920304,0.000000,85.622882,4.347180,9.614096,81.150021,1735.625122,0.000000,0.306923,14.224000,4.109639,0.000000,0.000000,0.000000,4277.335573,0.000000,0.424667,0.585200,0.085556,320.248222,0.000000,0.221053,375.441624,0.000000,1.262226,33.507269,0.000000,0.000000,0.000000,0.000000,31.004631,433.007933,120.155029,0.000000,21.807692,0.000000,1.400000,18.808327,0.000000,0.000000,0.000000,0.000000,2.924802,2.419807,0.715525,0.000000,123.071906,0.182387,0.426130,0.000000,274.531227,0.793864,165.947072,0.000000,0.000000,5.971096,2.122308,12.220655,0.143117,0.175993,3.575871,6434.943443,0.000000,0.000000,0.000000,2.390912,0.598968,0.000000,0.558821
2025-09,4.900000,14.505392,0.000000,0.055238,3.922284,9.948821,0.244326,0.000000,0.000000,860.591901,0.000000,102.301613,3.610381,74.039114,0.000000,2.629349,0.000000,0.000000,125.501935,380.563095,16.469979,1.982509,37.176884,0.000000,21.804942,115.644422,90.068190,2.064004,0.000000,0.000000,0.241227,43.690355,0.000000,0.000000,0.000000,353.564043,0.873950,0.119259,0.117768,1.914234,12.019005,2.261875,0.046667,0.000000,0.000000,77.602718,0.028188,74.645004,7.464229,5.958214,106.952613,1384.748454,0.000000,0.210000,0.000000,2.989588,0.000000,0.000000,0.000000,9.340860,0.000000,0.023333,0.396667,0.434778,327.543283,0.000000,0.011667,407.977093,0.000000,0.358827,59.838531,0.000000,0.000000,0.000000,0.000000,27.137342,528.082061,258.783629,0.000000,29.319231,0.000000,25.900000,34.363461,0.000000,0.000000,0.000000,0.000000,0.903714,0.586813,0.442986,0.000000,75.224701,2.260889,0.305240,0.000000,198.441534,0.438068,497.590603,0.000000,0.054194,1.810594,3.482378,1.324873,0.169737,0.310730,1.835750,9347.601207,0.000000,0.000000,0.062837,1.439483,0.819765,0.000000,0.147980
2025-10,5.600000,52.822631,0.000000,0.003125,0.824091,13.887658,0.588985,0.000000,0.000000,971.379625,0.000000,130.101867,4.064942,50.151710,0.000000,3.907629,0.000000,0.000000,130.669876,416.512636,12.883541,8.114819,35.787348,0.000000,27.948410,158.599478,98.036362,2.390084,0.000000,0.000000,0.291811,38.890447,0.016970,0.000000,0.000000,327.198722,0.343363,0.144872,0.138371,0.378081,41.411224,0.679228,0.255097,0.000000,0.000000,75.572814,0.028188,67.758331,8.579298,4.594286,24.787631,1177.840990,0.000000,0.128741,0.210000,8.813477,0.000000,0.000000,0.000000,104.306272,0.000000,0.941733,0.032667,0.019444,395.294022,0.000000,0.933333,287.234417,0.000000,0.468586,17.501470,0.000000,0.000000,0.000000,0.000000,20.505345,535.275672,122.200164,0.000000,48.461538,0.000000,204.225000,37.562681,0.000000,0.000000,0.000000,0.000000,0.039166,0.029970,0.139754,0.000000,18.033040,0.718534,0.091158,0.000000,482.528956,0.147538,442.201669,0.000000,0.000000,3.769184,8.743124,0.394278,0.036538,-0.572240,8.423377,5443.648833,0.000000,0.000000,0.000000,0.663750,1.166675,0.000000,0.011041
2025-11,6.300000,57.654793,0.000000,1.646250,1.640758,15.552525,0.319479,0.000000,0.000000,1020.566785,0.000000,129.844355,4.691266,29.922615,0.000000,5.827433,0.000000,0.000000,123.420830,303.122460,4.962469,7.839321,27.926711,0.000000,50.461921,260.152127,111.986403,2.406809,0.000000,0.000000,0.302157,38.245768,0.483636,0.000000,0.000000,329.001555,0.842084,0.149405,0.164895,43.733054,1.200000,0.243771,5.217710,0.000000,0.000000,115.841498,0.028188,59.538795,5.928323,32.790792,31.019551,825.438026,0.000000,0.893846,18.494000,17.254756,0.000000,0.000000,0.000000,3235.440457,0.000000,0.009333,0.935900,0.472111,352.063817,0.000000,0.000000,359.766741,0.000000,0.016886,98.956944,0.000000,0.000000,0.000000,0.000000,27.862282,521.317425,140.446330,0.000000,59.684211,0.000000,155.925000,40.619638,0.000000,0.000000,0.000000,0.108384,0.219430,0.122149,0.245490,0.000000,82.546590,4.034764,0.236652,0.000000,380.160879,0.062500,148.203367,0.000000,0.018065,2.173710,2.883583,0.640350,0.307692,2.997496,3.011905,4057.263636,0.000000,0.000000,0.005027,0.524771,0.616107,0.000000,0.038921
